request_id,timestamp,state,district,latitude,longitude,category,complaint_text,urgency_level,priority_class,upvotes,infrastructure_gap,budget_required,days_since_last_maintenance,population_density,vulnerability_index,status
CG-15563,2026-08-20,Uttar Pradesh,Shravasti,27.66862,81.91635,Education,সরকারি প্রাথমিক বিদ্যালয়ের ভবন ভেঙে পড়ার আশঙ্কায় ক্লাস বন্ধ।,Critical,3,100,86.11,27513191,117,1111.7,0.89,Under Review
CG-15564,2026-09-03,Uttar Pradesh,Gonda,27.0621,81.93532,Roads & Transport,सड़क टूटी होने से बारिश में अस्पताल और बाजार तक पहुंचना नामुमकिन हो गया है।,Medium,1,46,74.73,38530323,109,803.3,0.76,Active
CG-15565,2026-08-30,Uttar Pradesh,Raebareli,26.20555,81.25326,Roads & Transport,"Concrete culvert bridge collapsed under heavy transport, immediate replacement required.",Medium,1,55,61.56,16941671,53,890.5,0.68,Active
CG-15566,2026-08-17,Uttar Pradesh,Hardoi,27.42255,80.14823,Roads & Transport,A ponte de concreto desabou e a estrada rural está completamente intransitável.,Medium,1,89,68.51,25148874,85,1299.2,0.74,Scheduled
CG-15567,2026-08-29,Uttar Pradesh,Lucknow,26.88506,80.96837,Public Safety,নদীর বাঁধ ভেঙে লোকালয়ে জল ঢোকার প্রবল আশঙ্কা দেখা দিয়েছে।,Low,0,52,40.32,15348031,161,978.9,0.38,Active
CG-15568,2026-08-28,Bihar,Darbhanga,26.08832,85.91547,Roads & Transport,A ponte de concreto desabou e a estrada rural está completamente intransitável.,Critical,3,124,92.23,21120038,480,1633.7,0.88,Active
CG-15569,2026-09-05,Bihar,Katihar,25.50062,87.52701,Healthcare,हमारे प्राथमिक स्वास्थ्य केंद्र में डॉक्टर नहीं हैं और दवाइयां खत्म हो गई हैं।,Critical,3,41,78.38,1567968,480,717.1,0.85,Under Review
CG-15570,2026-09-02,Bihar,Madhubani,26.3356,86.06251,Digital Infrastructure & DPI,"Cellular telecom tower battery bank depleted, zero mobile coverage in 15km perimeter.",Critical,3,106,77.38,16080008,129,1508.7,0.87,Scheduled
CG-15571,2026-08-03,Bihar,Purnia,25.75279,87.43252,Healthcare,O posto de saúde comunitário está sem médicos e sem medicamentos essenciais.,Critical,3,35,64.56,16641317,353,676.4,0.82,Scheduled
CG-15572,2026-08-28,Bihar,Araria,26.10262,87.53895,Healthcare,हमारे प्राथमिक स्वास्थ्य केंद्र में डॉक्टर नहीं हैं और दवाइयां खत्म हो गई हैं।,Critical,3,65,81.33,27861008,118,931.1,0.89,Active
CG-15573,2026-08-10,Bihar,Muzaffarpur,26.13219,85.34665,Energy & Power,বিদ্যুতের ট্রান্সফরমার বিকল হয়ে থাকায় সেচ কাজ বন্ধ হয়ে গেছে।,High,2,28,63.86,22684670,303,760.1,0.77,Active
CG-15574,2026-08-03,Bihar,Gaya,24.80321,84.9948,Water & Sanitation,Open sewage drain is overflowing into the local market creating severe disease outbreak.,Medium,1,5,61.45,3580131,142,489.1,0.78,Active
CG-15575,2026-08-30,West Bengal,Malda,25.06088,88.19894,Healthcare,Emergency ambulance cannot reach rural clinic due to submerged access road.,Medium,1,34,71.06,12945496,91,738.8,0.81,Active
CG-15576,2026-08-18,West Bengal,Murshidabad,24.16654,88.26282,Healthcare,O posto de saúde comunitário está sem médicos e sem medicamentos essenciais.,Medium,1,47,61.55,14555964,74,1180.3,0.78,Scheduled
CG-15577,2026-08-31,West Bengal,Purulia,23.31136,86.35407,Water & Sanitation,Open sewage drain is overflowing into the local market creating severe disease outbreak.,High,2,52,83.36,15968154,68,813.0,0.79,Scheduled
CG-15578,2026-08-11,West Bengal,Paschim Medinipur,22.46832,87.27827,Roads & Transport,"Concrete culvert bridge collapsed under heavy transport, immediate replacement required.",Medium,1,23,65.56,7964439,146,821.3,0.71,Active
CG-15579,2026-08-07,Maharashtra,Gadchiroli,20.20068,80.02326,Digital Infrastructure & DPI,অপটিক্যাল ফাইবার সংযোগ বিচ্ছিন্ন হওয়ায় ডিজিটাল পরিষেবা বন্ধ।,Critical,3,40,78.78,41214701,121,507.2,0.83,Under Review
CG-15580,2026-08-21,Maharashtra,Nandurbar,21.3104,74.23952,Roads & Transport,ভারী বৃষ্টিতে রাস্তা ভেঙে যোগাযোগ সম্পূর্ণ বিচ্ছিন্ন হয়ে পড়েছে।,Medium,1,54,79.56,28616255,77,704.8,0.82,Scheduled
CG-15581,2026-08-20,Maharashtra,Yavatmal,20.37111,78.15336,Roads & Transport,A ponte de concreto desabou e a estrada rural está completamente intransitável.,High,2,43,74.44,29170588,282,707.2,0.72,Scheduled
CG-15582,2026-09-02,Maharashtra,Dhule,20.86348,74.74518,Roads & Transport,"Concrete culvert bridge collapsed under heavy transport, immediate replacement required.",Medium,1,60,62.75,5796844,39,805.0,0.65,Active
CG-15583,2026-08-31,Odisha,Kalahandi,19.87156,83.15669,Public Safety,O dique de contenção contra enchentes está sob risco de ruptura iminente.,Critical,3,47,83.92,11275805,68,627.6,0.86,Active
CG-15584,2026-08-04,Odisha,Rayagada,19.24783,83.4216,Water & Sanitation,"Deep borewell pump burned out three weeks ago, acute water crisis in village.",Critical,3,49,90.9,12729897,108,586.7,0.85,Active
CG-15585,2026-08-07,Odisha,Koraput,18.78392,82.72769,Public Safety,River embankment erosion threatening to breach and submerge adjoining village settlements.,Critical,3,23,78.15,11712042,33,367.9,0.84,Active
CG-15586,2026-09-03,Odisha,Nuapada,20.78178,82.53101,Public Safety,"नदी का तटबंध टूटने की कगार पर है, बाढ़ से पूरे गांव में पानी घुसने का खतरा है।",Critical,3,16,77.76,24485409,111,221.0,0.83,Active
CG-15587,2026-08-29,Rajasthan,Barmer,25.78608,71.45349,Roads & Transport,ভারী বৃষ্টিতে রাস্তা ভেঙে যোগাযোগ সম্পূর্ণ বিচ্ছিন্ন হয়ে পড়েছে।,High,2,23,77.52,41769057,148,490.3,0.81,Active
CG-15588,2026-08-09,Rajasthan,Jaisalmer,26.92796,70.92585,Energy & Power,Rural feeder line suffers 18 hours of unscheduled blackouts daily during harvest.,Critical,3,41,83.64,25173941,326,476.9,0.77,Under Review
CG-15589,2026-08-20,Rajasthan,Banswara,23.47176,74.49526,Healthcare,O posto de saúde comunitário está sem médicos e sem medicamentos essenciais.,Critical,3,14,80.37,23492200,132,319.7,0.83,Active
CG-15590,2026-09-04,Rajasthan,Dungarpur,23.84133,73.76574,Healthcare,Maternal care ward ceiling is leaking and power backup is non-functional.,Medium,1,66,78.0,35756369,49,798.8,0.82,Active
CG-15591,2026-09-01,Chhattisgarh,Bastar,19.12391,81.99827,Healthcare,हमारे प्राथमिक स्वास्थ्य केंद्र में डॉक्टर नहीं हैं और दवाइयां खत्म हो गई हैं।,Critical,3,146,86.48,25831023,367,1601.3,0.87,Under Review
CG-15592,2026-08-16,Chhattisgarh,Dantewada,18.95065,81.30344,Healthcare,हमारे प्राथमिक स्वास्थ्य केंद्र में डॉक्टर नहीं हैं और दवाइयां खत्म हो गई हैं।,Critical,3,22,86.87,37148466,63,273.3,0.88,Under Review
CG-15593,2026-08-29,Chhattisgarh,Bijapur,18.87859,80.81165,Healthcare,हमारे प्राथमिक स्वास्थ्य केंद्र में डॉक्टर नहीं हैं और दवाइयां खत्म हो गई हैं।,Critical,3,56,83.49,7664469,480,585.5,0.91,Active
CG-15594,2026-08-16,Chhattisgarh,Sukma,18.458,81.63133,Public Safety,"Rural highway intersection lacks high-mast streetlights, high rate of night crime.",Critical,3,83,95.31,3359004,224,855.0,0.9,Active
CG-15595,2026-08-07,Madhya Pradesh,Chhindwara,22.05529,78.90877,Energy & Power,বিদ্যুতের ট্রান্সফরমার বিকল হয়ে থাকায় সেচ কাজ বন্ধ হয়ে গেছে।,High,2,35,67.79,18049791,354,559.0,0.69,Scheduled
CG-15596,2026-08-27,Madhya Pradesh,Mandla,22.58391,80.39473,Healthcare,Emergency ambulance cannot reach rural clinic due to submerged access road.,Medium,1,16,77.11,34308557,49,265.4,0.81,Active
CG-15597,2026-08-02,Karnataka,Raichur,16.18643,77.36115,Water & Sanitation,"हमारे इलाके में पीने के पानी की पाइपलाइन टूट गई है, लोग गंदा पानी पीने को मजबूर हैं।",High,2,19,75.14,6689513,165,382.8,0.73,Under Review
CG-15598,2026-08-31,Karnataka,Yadgir,16.78655,77.08335,Roads & Transport,Dangerous highway crater potholes causing recurring vehicle accidents daily.,High,2,43,75.32,7882193,213,547.4,0.77,Active
CG-15599,2026-08-24,Telangana,Adilabad,19.62789,78.57203,Digital Infrastructure & DPI,"Common Service Centre (CSC) disconnected due to snapped optical fiber, Aadhaar disabled.",Medium,1,57,70.09,20861811,43,640.8,0.75,Scheduled
CG-15600,2026-08-08,Uttar Pradesh,Bahraich,27.5945,81.63335,Public Safety,O dique de contenção contra enchentes está sob risco de ruptura iminente.,Critical,3,18,80.35,22062640,125,528.7,0.84,Scheduled
CG-15601,2026-08-21,Uttar Pradesh,Sitapur,27.52541,80.6306,Roads & Transport,सड़क टूटी होने से बारिश में अस्पताल और बाजार तक पहुंचना नामुमकिन हो गया है।,Critical,3,88,65.42,25456885,480,1328.3,0.79,Active
CG-15602,2026-08-17,Uttar Pradesh,Balrampur,27.38676,82.23518,Water & Sanitation,"Deep borewell pump burned out three weeks ago, acute water crisis in village.",Critical,3,25,80.66,30641879,139,464.8,0.86,Pending Funding
CG-15603,2026-08-03,Uttar Pradesh,Shravasti,27.73774,81.89384,Education,সরকারি প্রাথমিক বিদ্যালয়ের ভবন ভেঙে পড়ার আশঙ্কায় ক্লাস বন্ধ।,Critical,3,60,80.41,20507035,480,711.7,0.89,Active
CG-15604,2026-09-02,Uttar Pradesh,Gonda,27.14091,81.96418,Roads & Transport,सड़क टूटी होने से बारिश में अस्पताल और बाजार तक पहुंचना नामुमकिन हो गया है।,Critical,3,26,79.37,13265613,393,603.3,0.76,Active
CG-15605,2026-08-25,Uttar Pradesh,Raebareli,26.18375,81.18424,Digital Infrastructure & DPI,"Common Service Centre (CSC) disconnected due to snapped optical fiber, Aadhaar disabled.",Medium,1,49,55.39,28156013,45,830.5,0.68,Under Review
CG-15606,2026-08-20,Uttar Pradesh,Hardoi,27.48999,80.10739,Roads & Transport,सड़क टूटी होने से बारिश में अस्पताल और बाजार तक पहुंचना नामुमकिन हो गया है।,Medium,1,54,59.62,29067420,77,949.2,0.74,Active
CG-15607,2026-09-03,Uttar Pradesh,Lucknow,26.86967,80.96772,Roads & Transport,सड़क टूटी होने से बारिश में अस्पताल और बाजार तक पहुंचना नामुमकिन हो गया है।,Low,0,55,29.86,3258546,215,1008.9,0.38,Pending Funding
CG-15608,2026-08-22,Bihar,Darbhanga,26.14081,85.9475,Water & Sanitation,"পানীয় জলের পাইপলাইন ফেটে গেছে, মানুষ নোংরা জল খেতে বাধ্য হচ্ছে।",Critical,3,119,83.12,35359540,367,1583.7,0.88,Active
CG-15609,2026-09-03,Bihar,Katihar,25.58753,87.58205,Water & Sanitation,"हमारे इलाके में पीने के पानी की पाइपलाइन टूट गई है, लोग गंदा पानी पीने को मजबूर हैं।",High,2,58,73.95,818318,155,887.1,0.85,Active
CG-15610,2026-08-19,Bihar,Madhubani,26.35516,86.11744,Education,A escola pública está com a estrutura danificada e sem saneamento para os alunos.,Critical,3,39,77.87,29396370,295,838.7,0.87,Scheduled
CG-15611,2026-08-13,Bihar,Purnia,25.79353,87.5311,Roads & Transport,"PMGSY link road washed away by heavy monsoon flash floods, isolating three villages.",High,2,18,75.8,24017800,267,506.4,0.82,Active
CG-15612,2026-08-27,Bihar,Araria,26.14176,87.61136,Water & Sanitation,Open sewage drain is overflowing into the local market creating severe disease outbreak.,Critical,3,29,85.11,13089865,151,571.1,0.89,Under Review
CG-15613,2026-08-19,Bihar,Muzaffarpur,26.11138,85.38912,Energy & Power,"Agricultural distribution 33kV transformer blown, halting village irrigation for weeks.",High,2,56,67.12,1941464,266,1040.1,0.77,Under Review
CG-15614,2026-08-03,Bihar,Gaya,24.70325,84.96843,Water & Sanitation,"Deep borewell pump burned out three weeks ago, acute water crisis in village.",Medium,1,122,66.93,11246905,50,1659.1,0.78,Under Review
CG-15615,2026-08-30,West Bengal,Malda,25.03348,88.11244,Water & Sanitation,"পানীয় জলের পাইপলাইন ফেটে গেছে, মানুষ নোংরা জল খেতে বাধ্য হচ্ছে।",High,2,30,82.34,3756411,109,698.8,0.81,Pending Funding
CG-15616,2026-08-17,West Bengal,Murshidabad,24.18291,88.31838,Digital Infrastructure & DPI,ऑप्टिकल फाइबर केबल कटने से जन सेवा केंद्र ठप है और राशन वितरण रुक गया है।,Medium,1,42,64.03,18868917,173,1130.3,0.78,Active
CG-15617,2026-08-12,West Bengal,Purulia,23.33308,86.40184,Water & Sanitation,"हमारे इलाके में पीने के पानी की पाइपलाइन टूट गई है, लोग गंदा पानी पीने को मजबूर हैं।",Medium,1,41,76.26,41569667,98,703.0,0.79,Pending Funding
CG-15618,2026-08-19,West Bengal,Paschim Medinipur,22.41229,87.27943,Healthcare,"আমাদের স্বাস্থ্যকেন্দ্রে কোনো ডাক্তার নেই, ওষুধপত্রও পাওয়া যাচ্ছে না।",Medium,1,77,65.02,32635907,118,1361.3,0.71,Scheduled
CG-15619,2026-08-20,Maharashtra,Gadchiroli,20.18091,80.04551,Public Safety,Fire response station missing water tanker refill hydrants in industrial zone.,High,2,82,72.21,15243196,119,927.2,0.83,Active
CG-15620,2026-08-05,Maharashtra,Nandurbar,21.35935,74.21485,Healthcare,O posto de saúde comunitário está sem médicos e sem medicamentos essenciais.,High,2,51,83.2,14754498,162,674.8,0.82,Active
CG-15621,2026-08-07,Maharashtra,Yavatmal,20.43193,78.17104,Energy & Power,"O transformador de energia explodiu, deixando toda a área rural sem eletricidade.",Medium,1,67,65.03,38394875,66,947.2,0.72,Active
