Request_ID,State,District,Category,Sub_Category,Citizen_Upvotes,Urgency_Level,GatiShakti_Status,Allocated_Budget_INR,Days_Pending,Infrastructure_Gap_Score
REQ_104820,Tamil Nadu,Trichy,Water Supply,Irregular Supply,576.0,Critical,Under Construction,39754977.0,27,6
REQ_104821,Maharashtra,Nagpur,Power & Energy,Hanging Power Cables,261.0,High,Under Construction,38792497.0,295,3
REQ_104822,Bihar,Patna,Power & Energy,Faulty Transformer,394.0,High,Pipeline,1264563.0,101,5
REQ_104823,Uttar Pradesh,Kanpur Nagar,Water Supply,Broken Pipeline,237.0,Medium,No Planned Project,365167.0,263,6
REQ_104824,Bihar,Bhagalpur,Power & Energy,Hanging Power Cables,332.0,High,Pipeline,2046529.0,130,5
REQ_104825,WEST BENGAL,North 24 Parganas,Water Supply,Contaminated Water,518.0,Medium,Pipeline,539918.0,177,6
REQ_104826,Gujarat,Ahmedabad,Roads & Transport,Traffic Bottleneck,380.0,Low,Pipeline,1393672.0,42,3
REQ_104827,Gujarat,Vadodara,Water Supply,Irregular Supply,148.0,High,No Planned Project,0.0,151,7
REQ_104828,Karnataka,Hubli-Dharwad,Digital & DPI,CSC Center Inaccessible,511.0,Critical,Pipeline,3596255.0,21,8
REQ_104829,Karnataka,Mysuru,Digital & DPI,No Public Wi-Fi Spot,444.0,Low,Pipeline,4881754.0,113,3
REQ_104830,Karnataka,Bengaluru Urban,Sanitation & Waste,Lack of Public Toilets,484.0,Critical,Under Construction,43762760.0,129,4
REQ_104831,Bihar,Gaya,Power & Energy,Hanging Power Cables,141.0,Critical,No Planned Project,0.0,285,8
REQ_104832,Tamil Nadu,Salem,Power & Energy,Hanging Power Cables,520.0,Critical,Under Construction,27106012.0,307,6
REQ_104833,Uttar Pradesh,Varanasi,Water Supply,Irregular Supply,824.0,High,No Planned Project,209021.0,163,9
REQ_104834,Karnataka,Mangaluru,Power & Energy,No Electricity Access,521.0,Critical,Pipeline,1199395.0,291,8
REQ_104835,West Bengal,Howrah,Digital & DPI,,626.0,Medium,No Planned Project,0.0,37,8
REQ_104836,West Bengal,Howrah,Roads & Transport,Traffic Bottleneck,399.0,Medium,Under Construction,33837226.0,146,2
REQ_104837,Karnataka,Bengaluru Urban,Water Supply,Low Water Pressure,440.0,Medium,Pipeline,1627194.0,353,4
REQ_104838,Gujarat,Ahmedabad,Power & Energy,No Electricity Access,169.0,Low,Pipeline,1435643.0,134,3
REQ_104839,karnataka,Hubli-Dharwad,Digital & DPI,Poor Telecom Connectivity,464.0,Critical,Pipeline,3800440.0,74,6
REQ_104840,Uttar Pradesh,Lucknow,Sanitation & Waste,Lack of Public Toilets,481.0,High,Pipeline,,58,5
REQ_104841,Karnataka,Belagavi,Power & Energy,Frequent Load Shedding,1096.0,,No Planned Project,0.0,332,8
REQ_104842,Uttar Pradesh,Varanasi,Roads & Transport,Potholes,375.0,Critical,Completed,45615573.0,196,4
REQ_104843,West Bengal,South 24 Parganas,Roads & Transport,Missing Streetlights,462.0,Medium,Under Construction,48881975.0,113,2
REQ_104844,Karnataka,Belagavi,Power & Energy,No Electricity Access,868.0,Medium,Pipeline,3866031.0,25,6
REQ_104845,Bihar,Darbhanga,Power & Energy,Faulty Transformer,1291.0,,No Planned Project,0.0,294,8
REQ_104846,Telangana,Nizamabad,Digital & DPI,CSC Center Inaccessible,146.0,Medium,Pipeline,2344716.0,212,4
REQ_104847,Bihar,Gaya,Power & Energy,Hanging Power Cables,467.0,,No Planned Project,0.0,311,6
REQ_104848,West Bengal,Howrah,Sanitation & Waste,Bio-waste Mismanagement,132.0,High,Under Construction,28845627.0,44,3
REQ_104849,Uttar Pradesh,Agra,Digital & DPI,CSC Center Inaccessible,303.0,Medium,No Planned Project,0.0,315,6
REQ_104850,Bihar,Muzaffarpur,Water Supply,Irregular Supply,383.0,Critical,Under Construction,10457224.0,72,4
REQ_104851,Uttar Pradesh,Prayagraj,Sanitation & Waste,Bio-waste Mismanagement,428.0,High,Completed,,233,3
REQ_104852,Bihar,Patna,Digital & DPI,Poor Telecom Connectivity,453.0,Medium,Under Construction,43378101.0,250,2
REQ_104853,Bihar,Darbhanga,Digital & DPI,No Public Wi-Fi Spot,443.0,High,No Planned Project,,48,7
REQ_104854,Uttar Pradesh,,Roads & Transport,,432.0,Medium,No Planned Project,0.0,227,6
REQ_104855,Tamil Nadu,Trichy,Digital & DPI,No Public Wi-Fi Spot,,Medium,No Planned Project,0.0,26,6
REQ_104856,Bihar,Gaya,Sanitation & Waste,Lack of Public Toilets,,High,No Planned Project,0.0,138,7
REQ_104857,Karnataka,Belagavi,Power & Energy,No Electricity Access,1120.0,Critical,Pipeline,4785870.0,331,8
REQ_104858,Telangana,Warangal,Sanitation & Waste,Open Garbage Dumps,494.0,Critical,No Planned Project,0.0,82,8
REQ_104859,west bengal,South 24 Parganas,Water Supply,Low Water Pressure,354.0,Medium,Pipeline,1586222.0,196,4
REQ_104860,Tamil Nadu,Madurai,Digital & DPI,No Public Wi-Fi Spot,1319.0,High,Pipeline,3549314.0,109,7
REQ_104861,Uttar Pradesh,Agra,Digital & DPI,No Public Wi-Fi Spot,669.0,High,Completed,12027172.0,69,5
REQ_104862,Tamil Nadu,Trichy,Digital & DPI,No Public Wi-Fi Spot,237.0,High,Under Construction,14553419.0,326,3
REQ_104863,Maharashtra,Nashik,Digital & DPI,CSC Center Inaccessible,196.0,Medium,No Planned Project,0.0,1380,6
REQ_104864,maharashtra,Mumbai Suburban,Roads & Transport,Missing Streetlights,434.0,Medium,No Planned Project,0.0,242,6
REQ_104865,Bihar,Darbhanga,Roads & Transport,Traffic Bottleneck,320.0,,Pipeline,3950195.0,76,3
REQ_104866,Bihar,Gaya,Power & Energy,Frequent Load Shedding,6.0,Critical,Completed,,187,4
REQ_104867,Karnataka,Mangaluru,Digital & DPI,Poor Telecom Connectivity,463.0,Medium,Pipeline,1011893.0,24,4
REQ_104868,Telangana,Medchal-Malkajgiri,Water Supply,Irregular Supply,750.0,Medium,Under Construction,16263595.0,336,4
REQ_104869,West Bengal,North 24 Parganas,Power & Energy,Faulty Transformer,388.0,Critical,No Planned Project,0.0,73,8
REQ_104870,tamil nadu,Chennai,Digital & DPI,Digital Payment Failures,1560.0,High,Pipeline,1241106.0,333,7
REQ_104871,Maharashtra,Nashik,Roads & Transport,Unpaved Roads,835.0,Critical,No Planned Project,,274,10
REQ_104872,Bihar,Muzaffarpur,Water Supply,Low Water Pressure,139.0,Medium,No Planned Project,,236,6
REQ_104873,Gujarat,Surat,Power & Energy,Faulty Transformer,,Medium,Under Construction,45642124.0,125,4
REQ_104874,Gujarat,Surat,Water Supply,Low Water Pressure,311.0,High,Pipeline,1858902.0,275,5
REQ_104875,West Bengal,North 24 Parganas,Digital & DPI,No Public Wi-Fi Spot,249.0,High,No Planned Project,0.0,149,7
REQ_104876,Tamil Nadu,Coimbatore,Sanitation & Waste,Bio-waste Mismanagement,94.0,Medium,Under Construction,31229686.0,313,2
REQ_104877,Bihar,Muzaffarpur,Water Supply,Broken Pipeline,402.0,Medium,Under Construction,2955282.0,305,2
REQ_104878,Bihar,Darbhanga,Water Supply,Broken Pipeline,1308.0,High,Pipeline,872789.0,124,7
REQ_104879,Maharashtra,Mumbai Suburban,Roads & Transport,Missing Streetlights,586.0,High,No Planned Project,0.0,134,9
REQ_104880,Maharashtra,Pune,Digital & DPI,CSC Center Inaccessible,316.0,High,Completed,,55,3
REQ_104881,Bihar,Bhagalpur,Water Supply,Low Water Pressure,350.0,High,Under Construction,2063203.0,2,3
REQ_104882,Uttar Pradesh,Varanasi,Digital & DPI,No Public Wi-Fi Spot,102.0,Low,Under Construction,,262,1
REQ_104883,Bihar,Patna,Roads & Transport,Unpaved Roads,52.0,High,Completed,24318091.0,209,3
REQ_104884,West Bengal,Howrah,Digital & DPI,CSC Center Inaccessible,142.0,High,No Planned Project,0.0,254,7
REQ_104885,BIHAR,Bhagalpur,Roads & Transport,Unpaved Roads,204.0,Medium,Under Construction,38996188.0,243,2
REQ_104886,Karnataka,Mangaluru,Roads & Transport,Traffic Bottleneck,263.0,Medium,No Planned Project,0.0,30,6
REQ_104887,Telangana,Medchal-Malkajgiri,Power & Energy,No Electricity Access,552.0,Medium,Pipeline,4571175.0,311,6
REQ_104888,Karnataka,Belagavi,Digital & DPI,Poor Telecom Connectivity,1005.0,,Under Construction,24908791.0,11,4
REQ_104889,Karnataka,Mysuru,Sanitation & Waste,Lack of Public Toilets,455.0,High,Pipeline,3773950.0,25,5
REQ_104890,Uttar Pradesh,Agra,Power & Energy,Frequent Load Shedding,393.0,Medium,Pipeline,4965658.0,89,4
REQ_104891,Uttar Pradesh,Lucknow,Roads & Transport,Traffic Bottleneck,937.0,Medium,No Planned Project,,136,8
REQ_104892,Gujarat,Surat,Sanitation & Waste,Clogged Drainage,318.0,Critical,Under Construction,9080408.0,323,4
REQ_104893,Bihar,Patna,Water Supply,Broken Pipeline,364.0,Critical,No Planned Project,0.0,358,8
REQ_104894,Karnataka,Mysuru,Water Supply,Contaminated Water,210.0,Critical,No Planned Project,0.0,86,8
REQ_104895,Uttar Pradesh,Prayagraj,Power & Energy,,170.0,Medium,No Planned Project,0.0,127,6
REQ_104896,Maharashtra,Nashik,Sanitation & Waste,Bio-waste Mismanagement,561.0,Medium,No Planned Project,0.0,280,8
REQ_104897,Bihar,Gaya,Digital & DPI,No Public Wi-Fi Spot,128.0,Critical,Pipeline,2750790.0,149,6
REQ_104898,West Bengal,North 24 Parganas,Sanitation & Waste,Open Garbage Dumps,281.0,High,No Planned Project,0.0,144,7
REQ_104899,Telangana,Nizamabad,Power & Energy,No Electricity Access,207.0,High,No Planned Project,,174,7
REQ_104900,Tamil Nadu,Chennai,Digital & DPI,Digital Payment Failures,72.0,Medium,No Planned Project,0.0,138,6
REQ_104901,Bihar,Darbhanga,Digital & DPI,CSC Center Inaccessible,558.0,Medium,Under Construction,46408287.0,347,4
REQ_104902,Tamil Nadu,Coimbatore,Water Supply,Broken Pipeline,98.0,Medium,Under Construction,41882969.0,273,2
REQ_104903,Karnataka,Bengaluru Urban,Sanitation & Waste,Clogged Drainage,,High,Under Construction,23129965.0,125,3
REQ_104904,Telangana,Medchal-Malkajgiri,Digital & DPI,No Public Wi-Fi Spot,104.0,Critical,Pipeline,1231694.0,201,6
REQ_104905,Tamil Nadu,Madurai,Power & Energy,Frequent Load Shedding,,High,Under Construction,18018703.0,266,5
REQ_104906,Karnataka,Mysuru,Water Supply,Irregular Supply,318.0,High,No Planned Project,0.0,203,7
REQ_104907,MAHARASHTRA,Nashik,Digital & DPI,CSC Center Inaccessible,213.0,High,Under Construction,3083516.0,207,3
REQ_104908,Tamil Nadu,Trichy,Sanitation & Waste,Clogged Drainage,1025.0,Medium,No Planned Project,0.0,273,8
REQ_104909,Telangana ,Nizamabad,Water Supply,Contaminated Water,178.0,Medium,Pipeline,1560649.0,203,4
REQ_104910,Gujarat,Bhavnagar,Sanitation & Waste,Lack of Public Toilets,211.0,High,Completed,47763049.0,102,3
REQ_104911,Bihar,Patna,Sanitation & Waste,Lack of Public Toilets,286.0,Critical,Under Construction,16939917.0,288,4
REQ_104912,Karnataka,Hubli-Dharwad,Sanitation & Waste,Bio-waste Mismanagement,337.0,Medium,Pipeline,3372352.0,146,4
REQ_104913,Bihar,Patna,Water Supply,Low Water Pressure,199.0,Low,Completed,47838767.0,302,1
REQ_104914,Telangana,Medchal-Malkajgiri,Digital & DPI,No Public Wi-Fi Spot,178.0,Medium,No Planned Project,0.0,229,6
REQ_104915,Uttar Pradesh,Agra,Roads & Transport,Missing Streetlights,366.0,Critical,Completed,22712301.0,240,4
REQ_104916,Karnataka,Belagavi,Digital & DPI,Digital Payment Failures,287.0,Low,Under Construction,4298833.0,46,1
REQ_104917,Tamil Nadu,Trichy,Water Supply,Broken Pipeline,,High,Pipeline,4939175.0,130,5
REQ_104918,Karnataka,Mangaluru,Roads & Transport,Unpaved Roads,202.0,High,No Planned Project,0.0,359,7
REQ_104919,Bihar,Gaya,Roads & Transport,Unpaved Roads,,High,Under Construction,41662589.0,27,5
REQ_104920,Maharashtra,Pune,Roads & Transport,Potholes,251.0,Medium,No Planned Project,0.0,363,6
REQ_104921,Karnataka,Mangaluru,Power & Energy,Faulty Transformer,263.0,Low,No Planned Project,,348,5
REQ_104922,Tamil Nadu,Salem,Water Supply,Contaminated Water,82.0,Low,Pipeline,2590847.0,121,3
REQ_104923,Uttar Pradesh,Kanpur Nagar,Power & Energy,Hanging Power Cables,887.0,High,No Planned Project,0.0,245,9
REQ_104924,Gujarat,Bhavnagar,Roads & Transport,Missing Streetlights,356.0,High,No Planned Project,0.0,28,7
REQ_104925,West Bengal,North 24 Parganas,Power & Energy,Hanging Power Cables,397.0,High,Pipeline,2223683.0,56,5
REQ_104926,Maharashtra,Nashik,Power & Energy,No Electricity Access,586.0,Medium,No Planned Project,0.0,49,8
REQ_104927,gujarat,Bhavnagar,Water Supply,Irregular Supply,230.0,High,Pipeline,826295.0,325,5
REQ_104928,Uttar Pradesh,Varanasi,Sanitation & Waste,Open Garbage Dumps,1362.0,High,No Planned Project,0.0,350,9
REQ_104929,Karnataka,Mysuru,Power & Energy,Faulty Transformer,381.0,Medium,No Planned Project,0.0,107,6
REQ_104930,Bihar,Muzaffarpur,Power & Energy,Faulty Transformer,252.0,Critical,Pipeline,3829777.0,91,6
REQ_104931,Telangana,Warangal,Roads & Transport,Unpaved Roads,331.0,,Pipeline,2348751.0,155,5
REQ_104932,Bihar,Darbhanga,Roads & Transport,Unpaved Roads,437.0,High,Pipeline,4011826.0,89,5
REQ_104933,Gujarat,Bhavnagar,Roads & Transport,Missing Streetlights,251.0,High,Completed,2279783.0,268,3
REQ_104934,Tamil Nadu,Chennai,Digital & DPI,Poor Telecom Connectivity,702.0,,Completed,42233029.0,4,5
REQ_104935,Bihar,Gaya,Power & Energy,Frequent Load Shedding,86.0,Medium,Pipeline,2083538.0,180,4
REQ_104936,Maharashtra,Thane,Roads & Transport,Traffic Bottleneck,374.0,Medium,Under Construction,24961481.0,313,2
REQ_104937,Bihar,Bhagalpur,Water Supply,Contaminated Water,58.0,High,Under Construction,41781135.0,247,3
REQ_104938,Tamil Nadu,Coimbatore,Digital & DPI,No Public Wi-Fi Spot,281.0,Medium,No Planned Project,0.0,34,6
REQ_104939,West Bengal,Kolkata,Sanitation & Waste,Bio-waste Mismanagement,221.0,Critical,Under Construction,16199462.0,306,4
REQ_104940,Karnataka,Bengaluru Urban,Power & Energy,Hanging Power Cables,151.0,Medium,No Planned Project,0.0,280,6
REQ_104941,TELANGANA,Medchal-Malkajgiri,Power & Energy,No Electricity Access,759.0,Medium,No Planned Project,0.0,273,8
REQ_104942,Gujarat,,Water Supply,Irregular Supply,309.0,,No Planned Project,0.0,32,6
REQ_104943,Karnataka,Belagavi,Sanitation & Waste,Clogged Drainage,265.0,Critical,Under Construction,17983410.0,54,4
REQ_104944,Bihar,Bhagalpur,Sanitation & Waste,Bio-waste Mismanagement,420.0,Low,Completed,21811111.0,316,1
REQ_104945,Uttar Pradesh,Kanpur Nagar,Digital & DPI,No Public Wi-Fi Spot,60.0,Critical,No Planned Project,0.0,55,8
REQ_104946,Karnataka,Belagavi,Power & Energy,Frequent Load Shedding,136.0,High,Pipeline,4150608.0,364,5
REQ_104947,West Bengal,Kolkata,Roads & Transport,Missing Streetlights,1132.0,Low,Pipeline,4131022.0,130,5
REQ_104948,BIHAR,Gaya,Water Supply,Irregular Supply,373.0,Medium,No Planned Project,,123,6
REQ_104949,telangana,Warangal,Water Supply,Broken Pipeline,207.0,Medium,Under Construction,38817018.0,144,2
REQ_104950,Tamil Nadu,Salem,Water Supply,Low Water Pressure,294.0,Medium,Pipeline,720979.0,183,4
REQ_104951,West Bengal,Hooghly,Water Supply,Irregular Supply,,Critical,Under Construction,8950871.0,91,4
REQ_104952,Bihar,Patna,Roads & Transport,Missing Streetlights,432.0,High,Pipeline,1502661.0,68,5
REQ_104953,West Bengal,Hooghly,Roads & Transport,Unpaved Roads,765.0,Low,No Planned Project,,156,7
REQ_104954,Karnataka,Belagavi,Digital & DPI,CSC Center Inaccessible,487.0,High,Under Construction,6727522.0,80,3
REQ_104955,Telangana,Hyderabad,Power & Energy,Faulty Transformer,708.0,Critical,No Planned Project,0.0,279,10
REQ_104956,Tamil Nadu,Chennai,Roads & Transport,Potholes,646.0,Medium,Under Construction,16914798.0,47,4
REQ_104957,Bihar,Bhagalpur,Digital & DPI,Poor Telecom Connectivity,211.0,High,No Planned Project,0.0,266,7
REQ_104958,Maharashtra,Pune,Sanitation & Waste,Open Garbage Dumps,620.0,High,Pipeline,1654446.0,253,7
REQ_104959,Gujarat,Bhavnagar,Power & Energy,Faulty Transformer,111.0,Medium,No Planned Project,0.0,189,6
REQ_104960,Tamil Nadu,Salem,Roads & Transport,Traffic Bottleneck,197.0,Critical,Completed,20042587.0,338,4
REQ_104961,Maharashtra,Mumbai Suburban,Sanitation & Waste,Lack of Public Toilets,221.0,Medium,Pipeline,2915250.0,227,4
REQ_104962,West Bengal,,Digital & DPI,CSC Center Inaccessible,500.0,Low,Under Construction,29693512.0,181,1
REQ_104963,Uttar Pradesh,Prayagraj,Roads & Transport,Missing Streetlights,1514.0,Critical,Under Construction,28817634.0,196,6
REQ_104964,Tamil Nadu,Trichy,Roads & Transport,Traffic Bottleneck,319.0,High,No Planned Project,,85,7
REQ_104965,West Bengal,South 24 Parganas,Sanitation & Waste,Open Garbage Dumps,97.0,Medium,Pipeline,4429282.0,250,4
REQ_104966,Maharashtra,Mumbai Suburban,Roads & Transport,Traffic Bottleneck,490.0,Medium,Completed,40042756.0,315,2
REQ_104967,Karnataka,Belagavi,Water Supply,Broken Pipeline,150.0,High,No Planned Project,0.0,346,7
REQ_104968,Karnataka,Mangaluru,Roads & Transport,Traffic Bottleneck,553.0,Medium,No Planned Project,0.0,16,8
REQ_104969,Uttar Pradesh,Kanpur Nagar,Power & Energy,Hanging Power Cables,912.0,Medium,Under Construction,28574286.0,164,4
REQ_104970,Gujarat,Rajkot,Sanitation & Waste,Lack of Public Toilets,157.0,Medium,Pipeline,3438072.0,19,4
REQ_104971,Tamil Nadu,Trichy,Power & Energy,Frequent Load Shedding,93.0,Medium,Under Construction,2740241.0,277,2
REQ_104972,Tamil Nadu,Madurai,Digital & DPI,No Public Wi-Fi Spot,,Medium,Pipeline,3908326.0,227,4
REQ_104973,Tamil Nadu,Salem,Power & Energy,Faulty Transformer,600.0,High,No Planned Project,,295,9
REQ_104974,Gujarat,Bhavnagar,Water Supply,Contaminated Water,54.0,Medium,Pipeline,4744865.0,37,4
REQ_104975,West Bengal,Kolkata,Water Supply,Contaminated Water,422.0,,Pipeline,,185,5
REQ_104976,Telangana,Warangal,Power & Energy,Hanging Power Cables,864.0,Medium,No Planned Project,,277,8
REQ_104977,Telangana,Medchal-Malkajgiri,Digital & DPI,Digital Payment Failures,,Medium,Under Construction,2779673.0,257,2
REQ_104978,Uttar Pradesh,Varanasi,Roads & Transport,Potholes,416.0,Medium,Pipeline,2015108.0,291,4
REQ_104979,Tamil Nadu,Trichy,Water Supply,Contaminated Water,1351.0,Medium,Under Construction,43877842.0,240,4
REQ_104980,West Bengal,North 24 Parganas,Power & Energy,Hanging Power Cables,579.0,Low,Completed,39497545.0,97,3
REQ_104981,Karnataka,Bengaluru Urban,Power & Energy,Hanging Power Cables,137.0,,Pipeline,2661630.0,181,3
REQ_104982,Maharashtra,Nagpur,Power & Energy,Frequent Load Shedding,254.0,High,Pipeline,4747360.0,137,5
REQ_104983,West Bengal,Hooghly,Roads & Transport,Unpaved Roads,680.0,Low,No Planned Project,0.0,95,7
REQ_104984,Gujarat ,Bhavnagar,Sanitation & Waste,Clogged Drainage,836.0,Medium,No Planned Project,117296.0,86,8
REQ_104985,telangana,Warangal,Digital & DPI,Poor Telecom Connectivity,731.0,Medium,Pipeline,2858978.0,119,6
REQ_104986,Telangana,Rangareddy,Sanitation & Waste,Lack of Public Toilets,243.0,,No Planned Project,,57,8
REQ_104987,Karnataka,Mysuru,Digital & DPI,No Public Wi-Fi Spot,174.0,,No Planned Project,0.0,134,7
REQ_104988,Karnataka,Bengaluru Urban,Digital & DPI,No Public Wi-Fi Spot,41.0,High,No Planned Project,0.0,48,7
REQ_104989,Gujarat,,Power & Energy,Frequent Load Shedding,,Medium,Under Construction,14364272.0,315,2
REQ_104990,Maharashtra,Nashik,Water Supply,Irregular Supply,428.0,,Under Construction,39409077.0,347,3
REQ_104991,Karnataka,Belagavi,Power & Energy,Faulty Transformer,818.0,Medium,No Planned Project,320339.0,87,8
REQ_104992,Uttar Pradesh,Lucknow,Roads & Transport,Potholes,97.0,High,Under Construction,22781184.0,94,3
REQ_104993,Maharashtra,,Digital & DPI,Digital Payment Failures,652.0,High,No Planned Project,0.0,195,9
REQ_104994,Karnataka,Bengaluru Urban,Water Supply,Irregular Supply,488.0,High,No Planned Project,0.0,340,7
REQ_104995,Bihar,Bhagalpur,Digital & DPI,Poor Telecom Connectivity,359.0,,Pipeline,537881.0,115,3
REQ_104996,West Bengal,North 24 Parganas,Digital & DPI,Digital Payment Failures,425.0,Low,Under Construction,28204394.0,250,1
REQ_104997,Karnataka,Hubli-Dharwad,Power & Energy,No Electricity Access,355.0,Low,Pipeline,1177899.0,106,3
REQ_104998,Uttar Pradesh,Agra,Water Supply,Low Water Pressure,861.0,High,Pipeline,2443657.0,79,7
REQ_104999,Tamil Nadu,Madurai,Water Supply,Contaminated Water,451.0,Medium,No Planned Project,0.0,178,6
REQ_105000,Karnataka,Bengaluru Urban,Digital & DPI,CSC Center Inaccessible,32.0,,No Planned Project,0.0,335,8
REQ_105001,Telangana,Medchal-Malkajgiri,Water Supply,Irregular Supply,420.0,Critical,Pipeline,1834134.0,197,6
REQ_105002,Telangana,Warangal,Water Supply,Low Water Pressure,462.0,High,Under Construction,28505320.0,41,3
REQ_105003,Telangana,Nizamabad,Power & Energy,Frequent Load Shedding,119.0,Medium,No Planned Project,,84,6
REQ_105004,Tamil Nadu,Madurai,Sanitation & Waste,Lack of Public Toilets,897.0,Medium,Pipeline,4652922.0,278,6
REQ_105005,Telangana,Rangareddy,Roads & Transport,Unpaved Roads,113.0,Medium,Completed,3385521.0,348,2
REQ_105006,Bihar,Darbhanga,Sanitation & Waste,Clogged Drainage,173.0,Medium,Pipeline,3577471.0,249,4
REQ_105007,Karnataka,Mangaluru,Water Supply,Contaminated Water,230.0,Critical,Pipeline,3389728.0,91,6
REQ_105008,Gujarat,Bhavnagar,Digital & DPI,Poor Telecom Connectivity,145.0,High,Pipeline,,246,5
REQ_105009,Telangana,Rangareddy,Roads & Transport,Potholes,55.0,Low,Under Construction,48191810.0,206,1
REQ_105010,MAHARASHTRA,Nashik,Roads & Transport,Unpaved Roads,157.0,Low,No Planned Project,212736.0,138,5
